Number,Brand,Product_Name,Prices,Category
31,MSI,MSI GeForce RTX 2060 SUPER DirectX 12 RTX 2060 SUPER VENTUS GP OC 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,907.99,GPU
32,GIGABYTE,GIGABYTE Radeon RX 5500 XT DirectX 12 GV-R55XTGAMING OC-8GD 8GB 128-Bit GDDR6 PCI Express 4.0 x16 ATX Video Card,"4,156.99",GPU
33,ASRock,ASRock Phantom Gaming D3 Radeon RX 5600 XT DirectX 12 RX5600XT PGD3 6GO 6GB 192-Bit GDDR6 PCI Express 4.0 x16 HDCP Ready Video Card,907.99,GPU
34,MSI,MSI Radeon RX 5700 XT DirectX 12 RX 5700 XT GAMING X 8GB 256-Bit GDDR6 PCI Express 4.0 HDCP Ready CrossFireX Support Video Card,"1,058.99",GPU
35,GIGABYTE,GIGABYTE GeForce GTX 1660 SUPER DirectX 12 GV-N166SOC-6GD 6GB 192-Bit GDDR6 PCI Express 3.0 x16 ATX Video Card,605.99,GPU
36,EVGA,"EVGA GeForce RTX 2080 Ti DirectX 12 11G-P4-2281-KR 11GB 352-Bit GDDR6 PCI Express 3.0 HDCP Ready SLI Support BLACK EDITION GAMING Video Card, Dual HDB Fans & RGB LED","2,192.99",GPU
37,GIGABYTE,"GIGABYTE GeForce GTX 1660 GAMING OC 6G Graphics Card, 3 x WINDFORCE Fans, 6GB 192-Bit GDDR5, GV-N1660GAMING OC-6GD Video Card","1,587.99",GPU
38,SAPPHIRE,SAPPHIRE Radeon RX 5600 XT 11296-01-20G 6GB GDDR6 PCI Express 4.0 x16 Video Card,681.99,GPU
39,MSI,MSI GeForce GTX 1650 DirectX 12 GTX 1650 4GT LP OC 4GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready Low Profile Video Card,"2,833.99",GPU
40,CORSAIR,CORSAIR Vengeance RGB Pro 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28...,"1,435.99",GPU
41,Kingston,Kingston 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3L 1600 (PC3L 12800) Desktop Me...,"1,626.99",GPU
42,CORSAIR,CORSAIR Vengeance LPX 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600)...,"1,511.99",GPU
43,CORSAIR,CORSAIR Vengeance LPX 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 2560...,"1,699.99",GPU
44,EVGA,"EVGA GeForce RTX 2070 SUPER XC ULTRA+ Video Card, OVERCLOCKED, 2.75-Slot Extreme Cool Dual, 70C Gaming, RGB, Metal Backplate, 08G-P4-3175-KR, 8GB 15.5 GHz GDDR6","2,343.99",GPU
45,ASUS,ASUS ROG STRIX GeForce RTX 2060 DirectX 12 ROG-STRIX-RTX2060-O6G-GAMING 6GB 192-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,"1,889.99",GPU
46,MSI,MSI Radeon RX 580 DirectX 12 RX 580 ARMOR X 8GB 256-Bit GDDR5 PCI Express x16 HDCP Ready CrossFireX Support Video Card,"1,586.99",GPU
47,EVGA,"EVGA GeForce RTX 2080 SUPER XC ULTRA GAMING Video Card, 08G-P4-3183-KR, 8GB GDDR6, RGB LED, Metal Backplate",679.99,GPU
48,MSI,MSI Radeon RX 5700 XT DirectX 12 RX 5700 XT EVOKE OC 8GB 256-Bit GDDR6 PCI Express 4.0 HDCP Ready CrossFireX Support Video Card,906.99,GPU
49,ASRock,ASRock Radeon RX 5700 XT DirectX 12 RX 5700 XT TAICHI X 8G OC+ 8GB 256-Bit GDDR6 PCI Express 4.0 HDCP Ready Video Card,"1,587.99",GPU
50,ASRock,"ASRock Phantom Gaming D Radeon RX 5700 XT 8G OC Video Card, RX5700XT PGD 8GO","2,795.99",GPU
51,GIGABYTE,"GIGABYTE AORUS Radeon RX 5700 XT 8G Graphics Card, PCIe 4.0, 8GB 256-Bit GDDR6, GV-R57XTAORUS-8GD Video Card","1,360.99",GPU
52,EVGA,"EVGA GeForce RTX 2070 SUPER FTW3 ULTRA+ Video Card, OVERCLOCKED, 2.75 Slot Extreme Cool Triple + iCX2, 65C Gaming, RGB, Metal Backplate, 08G-P4-3377-KR, 8GB 15.5 GHz GDDR6","2,040.99",GPU
53,GIGABYTE,"GIGABYTE GeForce RTX 2070 Super WINDFORCE OC 3X 8G Graphics Card, 3 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N207SWF3OC-8GD Video Card","2,758.99",GPU
54,GIGABYTE,"GIGABYTE Radeon RX 5700 XT GAMING OC 8G Graphics Card, PCIe 4.0, 8GB 256-Bit GDDR6, GV-R57XTGAMING OC-8GD Video Card",907.99,GPU
55,EVGA,"EVGA GeForce GTX 1650 XC Ultra GAMING Video Card, 04G-P4-1157-KR, 4GB GDDR5","3,174.99",GPU
56,EVGA,"EVGA GeForce GTX 1660 SUPER SC ULTRA GAMING, 06G-P4-1068-KR, 6GB GDDR6, Dual Fan, Metal Backplate",944.99,GPU
57,ASUS,ASUS Dual GeForce RTX 2070 DirectX 12 DUAL-RTX2070-O8G-MINI 8GB 256-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,"1,258.99",GPU
58,GIGABYTE,"GIGABYTE GeForce RTX 2080 Super GAMING OC 8G (Rev 2.0) Graphics Card, 3 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N208SGAMING OC-8GC Video Card","1,209.99",GPU
59,GIGABYTE,"GIGABYTE Radeon RX 5700 GAMING OC 8G Graphics Card, PCIe 4.0, 8GB 256-Bit GDDR6, GV-R57GAMING OC-8GD Video Card","2,381.00",GPU
60,GIGABYTE,"GIGABYTE GeForce RTX 2070 Super GAMING OC 3X 8G Graphics Card, 3 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N207SGAMING OC-8GD Video Card","2,948.99",GPU
61,EVGA,"EVGA GeForce RTX 2080 SUPER XC GAMING Video Card, 08G-P4-3182-KR, 8GB GDDR6, RGB LED, Metal Backplate","1,096.99",GPU
62,MSI,MSI GeForce GTX 1660 SUPER DirectX 12 GTX 1660 SUPER VENTUS XS OC 6GB 192-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,907.99,GPU
63,GIGABYTE,GIGABYTE AORUS GeForce RTX 2080 SUPER DirectX 12 GV-N208SAORUS W-8GC 8GB 256-Bit GDDR6 PCI Express 3.0 x16 SLI Support ATX Video Card,868.99,GPU
64,MSI,MSI GeForce GTX 1660 DirectX 12 GTX 1660 GAMING X 6G 6GB 192-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready Video Card,"3,059.99",GPU
65,MSI,MSI Radeon RX 5700 DirectX 12 RX 5700 EVOKE OC 8GB 256-Bit GDDR6 PCI Express 4.0 HDCP Ready CrossFireX Support Video Card,867.99,GPU
66,MSI,MSI Radeon RX 5700 DirectX 12 RX 5700 MECH OC 8GB 256-Bit GDDR6 PCI Express 4.0 HDCP Ready CrossFireX Support Video Card,"1,379.99",GPU
67,MSI,MSI GeForce RTX 2080 DirectX 12 RTX 2080 VENTUS 8G OC 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,"1,208.99",GPU
68,EVGA,"EVGA GeForce RTX 2080 SUPER FTW3 ULTRA GAMING Video Card, 08G-P4-3287-KR, 8GB GDDR6, iCX2 Technology, RGB LED, Metal Backplate","2,683.99",GPU
69,MSI,MSI Radeon RX 5600 XT DirectX 12 RX 5600 XT MECH OC 6GB 192-Bit GDDR6 PCI Express 4.0 HDCP Ready Video Card,"3,167.99",GPU
70,EVGA,"EVGA GeForce GTX 1660 SC ULTRA GAMING, 06G-P4-1067-KR, 6GB GDDR5, Dual Fan, Metal Backplate","4,270.99",GPU
71,GIGABYTE,"GIGABYTE GeForce GTX 1660 OC 6G Graphics Card, 2 x WINDFORCE Fans, 6GB 192-Bit GDDR5, GV-N1660OC-6GD Video Card","1,359.99",GPU
72,EVGA,"EVGA GeForce RTX 2080 SUPER FTW3 HYBRID GAMING Video Card, 08G-P4-3288-KR, 8GB GDDR6, RGB LED Logo, iCX2 Technology, Metal Backplate",679.99,GPU
73,ASUS,ASUS GeForce GTX 1660 SUPER Overclocked 6GB Phoenix Fan Edition HDMI DP DVI Graphics Card (PH-GTX1660S-O6G),"1,587.99",GPU
74,EVGA,"EVGA GeForce RTX 2060 XC BLACK GAMING, 6GB GDDR6, HDB Fan Graphics Card 06G-P4-2061-KR","2,721.99",GPU
75,GIGABYTE,"GIGABYTE Geforce RTX 2060 OC GG Graphics Card, 2 x WINDFORCE Fans, 6GB 192-Bit GDDR6, GV-N2060OC-6GD  Video Card","2,039.99",GPU
76,EVGA,"EVGA GeForce RTX 2080 FTW3 ULTRA HYBRID GAMING, 08G-P4-2284-KR, 8GB GDDR6, RGB LED & iCX2 Technology",868.99,GPU
77,GIGABYTE,GIGABYTE AORUS GeForce RTX 2080 SUPER DirectX 12 GV-N208SAORUS WB-8GC 8GB 256-Bit GDDR6 PCI Express 3.0 x16 SLI Support ATX Video Card,"1,435.99",GPU
78,MSI,MSI GeForce RTX 2080 Ti DirectX 12 RTX 2080 TI VENTUS 11G OC 11GB 352-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,"1,368.14",GPU
79,MSI,MSI GeForce RTX 2060 DirectX 12 RTX 2060 VENTUS 6G OC 6GB 192-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,"1,245.99",GPU
80,CORSAIR,CORSAIR Vengeance RGB Pro 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28...,"2,229.99",GPU
81,Kingston,Kingston 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3L 1600 (PC3L 12800) Desktop Me...,"1,699.99",GPU
82,CORSAIR,CORSAIR Vengeance LPX 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600)...,"2,757.99",GPU
83,CORSAIR,CORSAIR Vengeance LPX 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 2560...,"1,057.99",GPU
84,ASRock,ASRock Challenger D Radeon RX 5500 XT DirectX 12 RX5500XT CLD 4GO 4GB 128-Bit GDDR6 PCI Express 4.0 x8 HDCP Ready Video Card,"6,610.99",GPU
85,GIGABYTE,GIGABYTE GeForce RTX 2060 SUPER DirectX 12 GV-N206SGAMINGOC WHITE-8GD REV2.0 8GB 256-Bit GDDR6 PCI Express 3.0 x16 ATX Video Card,"1,473.99",GPU
86,GIGABYTE,"GIGABYTE GeForce RTX 2080 Super WINDFORCE OC 8G Graphics Card, 3 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N208SWF3OC-8GD Video Card","4,838.99",GPU
87,GIGABYTE,GIGABYTE GeForce RTX 2070 SUPER DirectX 12 GV-N207SGAMINGOC WHITE-8GD 8GB 256-Bit GDDR6 PCI Express 3.0 x16 SLI Support ATX Video Card,"1,927.99",GPU
88,EVGA,"EVGA GeForce GTX 1660 XC Black GAMING, 06G-P4-1161-KR, 6GB GDDR5, HDB Fan","2,645.99",GPU
89,ASRock,ASRock Radeon RX 5700 XT DirectX 12 RX 5700 XT CHALLENGER D 8G OC 8GB 256-Bit GDDR6 PCI Express 4.0 HDCP Ready Video Card,"1,474.99",GPU
90,ASUS,ASUS Turbo GeForce RTX 2060 DirectX 12 TURBO-RTX2060-6G 6GB 192-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,"4,666.00",GPU
91,ASUS,ASUS ROG STRIX Radeon RX 5600 XT ROG-STRIX-RX5600XT-O6G-GAMING 6GB 192-Bit GDDR6 PCI Express 4.0 HDCP Ready CrossFireX Support Video Card,"1,247.99",GPU
92,GIGABYTE,"GIGABYTE AORUS GeForce RTX 2070 Super 8G Graphics Card, WINDFORCE Stack, 8GB 256-Bit GDDR6, GV-N207SAORUS-8GC Video Card","1,776.99",GPU
93,ASUS,ASUS ROG STRIX GeForce RTX 2060 SUPER DirectX 12 ROG-STRIX-RTX2060S-A8G-GAMING 8GB 256-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,"2,191.99",GPU
94,ASUS,ASUS GeForce RTX 2080 SUPER Overclocked 8G GDDR6 Dual-Fan EVO Edition VR Ready HDMI DisplayPort 1.4 Graphics Card (DUAL-RTX2080S-O8G-EVO),"1,454.40",GPU
95,MSI,MSI GeForce GTX 1660 Ti DirectX 12 GTX 1660 TI VENTUS XS 6G OC 6GB 192-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,"1,624.99",GPU
96,EVGA,"EVGA GeForce RTX 2080 Ti K|NGP|N GAMING, 11G-P4-2589-KR, 11GB GDDR6, iCX2 Technology, OLED Display, Metal Backplate","1,209.99",GPU
97,MSI,MSI Radeon RX 5700 XT DirectX 12 RX 5700 XT MECH OC 8GB 256-Bit GDDR6 PCI Express 4.0 HDCP Ready CrossFireX Support Video Card,"1,511.99",GPU
98,ASUS,ASUS ROG Strix GeForce RTX 2080 Ti DirectX 12 ROG-STRIX-RTX2080TI-O11G-GAMING 11GB 352-Bit GDDR6 PCI Express 3.0 HDCP Ready SLI Support Video Card,"1,625.99",GPU
99,MSI,MSI GeForce RTX 2070 SUPER DirectX 12 RTX 2070 SUPER VENTUS OC 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,"2,984.99",GPU
100,EVGA,"EVGA GeForce RTX 2080 XC HYBRID GAMING Video Card, 08G-P4-2184-KR, 8GB GDDR6, HYBRID & RGB LED Logo","5,669.99",GPU
101,ASUS,ASUS ROG STRIX GeForce RTX 2060 DirectX 12 ROG-STRIX-RTX2060-A6G-GAMING 6GB 192-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,"1,508.99",GPU
102,MSI,MSI GeForce RTX 2080 TI GAMING X TRIO Video Card,907.99,GPU
103,MSI,MSI GeForce RTX 2060 DirectX 12 RTX 2060 VENTUS XS 6G OC 6GB 192-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,680.99,GPU
104,EVGA,"EVGA GeForce RTX 2060 SUPER XC ULTRA GAMING, 08G-P4-3163-KR, 8GB GDDR6, Dual HDB Fans, RGB LED, Metal Backplate",718.99,GPU
105,EVGA,"EVGA GeForce RTX 2070 SUPER FTW3 ULTRA GAMING, 08G-P4-3277-KR, 8GB GDDR6, iCX2 Technology, RGB LED, Metal Backplate","2,787.99",GPU
106,ASUS,ASUS Radeon RX 5700 PCIe 4.0 VR Ready Graphics Card with 8GB GDDR6 Memory and Support for up to 6 Monitors (RX5700-8G),"1,587.99",GPU
107,MSI,MSI GeForce RTX 2060 SUPER DirectX 12 RTX 2060 SUPER GAMING 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,907.99,GPU
108,EVGA,"EVGA GeForce RTX 2060 SC GAMING, 06G-P4-2062-KR, 6GB GDDR6, HDB Fan","5,669.99",GPU
109,GIGABYTE,"GIGABYTE GeForce RTX 2060 Super WINDFORCE OC 8G Graphics Card, 2 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N206SWF2OC-8GD Video Card","1,908.99",GPU
110,MSI,MSI GeForce RTX 2060 SUPER DirectX 12 RTX 2060 SUPER GAMING X 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,982.99,GPU
111,EVGA,"EVGA GeForce RTX 2080 SUPER XC HYBRID GAMING, 08G-P4-3188-KR, 8GB GDDR6, RGB LED Logo, Metal Backplate",604.99,GPU
112,EVGA,"EVGA GeForce RTX 2080 TI FTW3 ULTRA HYBRID GAMING, 11G-P4-2484-KR, 11GB GDDR6, RGB LED & iCX2 Technology - 9 Thermal Sensors","1,621.99",GPU
113,ASUS,ASUS Dual GeForce RTX 2060 DirectX 12 DUAL-RTX2060-O6G 6GB 192-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,"4,762.99",GPU
114,ASUS,ASUS GeForce GTX 1660 Super Overclocked 6GB Dual-fan EVO Edition VR Ready HDMI DisplayPort DVI Graphics Card (DUAL-GTX1660S-O6G-EVO),"2,833.99",GPU
115,SAPPHIRE,SAPPHIRE PULSE Radeon RX 580 DirectX 12 11265-05-20G 8GB 256-Bit GDDR5 PCI Express 3.0 CrossFireX Support Video Cards,"2,002.99",GPU
116,MSI,MSI Radeon RX 580 DirectX 12 RX 580 ARMOR 8G OC 8GB 256-Bit GDDR5 PCI Express x16 HDCP Ready CrossFireX Support Video Card,"2,040.99",GPU
117,MSI,MSI GeForce RTX 2080 SUPER DirectX 12 RTX 2080 Super Gaming TRIO 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,"2,003.99",GPU
118,MSI,MSI GeForce RTX 2070 DirectX 12 RTX 2070 ARMOR 8G OC 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,905.99,GPU
119,EVGA,"EVGA GeForce GTX 1660 XC GAMING, 06G-P4-1163-KR, 6GB GDDR5, HDB Fan","1,549.99",GPU
120,CORSAIR,CORSAIR Vengeance RGB Pro 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28...,"1,057.99",GPU
121,Kingston,Kingston 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3L 1600 (PC3L 12800) Desktop Me...,454.99,GPU
122,CORSAIR,CORSAIR Vengeance LPX 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600)...,603.99,GPU
123,CORSAIR,CORSAIR Vengeance LPX 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 2560...,"2,865.99",GPU
124,EVGA,"EVGA GeForce RTX 2080 Ti FTW3 ULTRA GAMING, 11G-P4-2487-KR, 11GB GDDR6, iCX2 & RGB LED","4,911.99",GPU
125,EVGA,"EVGA GeForce RTX 2070 SUPER BLACK GAMING, 08G-P4-3071-KR, 8GB GDDR6","4,722.00",GPU
126,ASRock,ASRock Phantom Gaming X Radeon RX Vega 56 DirectX 12 RX VEGA 56 8G 8GB 2048-Bit HBM2 PCI Express 3.0 x16 HDCP Ready Video Card,"1,093.99",GPU
127,MSI,MSI GeForce GTX 1650 DirectX 12 GTX 1650 VENTUS XS 4G OC 4GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready Video Card,605.99,GPU
128,MSI,MSI Radeon RX 5700 XT DirectX 12 RX 5700 XT GAMING 8GB 256-Bit GDDR6 PCI Express 4.0 x16 HDCP Ready CrossFireX Support Video Card,"1,247.99",GPU
129,ASUS,ASUS ROG Strix GeForce RTX 2080 Ti DirectX 12 ROG-STRIX-RTX2080TI-11G-GAMING 11GB 352-Bit GDDR6 PCI Express 3.0 HDCP Ready SLI Support Video Card,566.99,GPU
130,EVGA,"EVGA GeForce RTX 2080 SUPER BLACK GAMING, 08G-P4-3081-KR, 8GB GDDR6",680.99,GPU
131,ASUS,ASUS GeForce RTX 2070 Super Overclocked 8G EVO GDDR6 Dual-Fan Edition VR Ready HDMI DisplayPort Gaming Graphics Card (DUAL-RTX2070S-O8G-EVO),"1,511.99",GPU
132,EVGA,"EVGA GeForce RTX 2070 SUPER XC ULTRA GAMING, 08G-P4-3173-KR, 8GB GDDR6, Dual HDB Fans, RGB LED, Metal Backplate",548.99,GPU
133,EVGA,"EVGA GeForce RTX 2070 SUPER XC GAMING, 08G-P4-3172-KR, 8GB GDDR6, Dual HDB Fans, RGB LED, Metal Backplate",680.99,GPU
134,SAPPHIRE,"SAPPHIRE NITRO+ Radeon RX 5500 XT DirectX 12 100418NT+8GSEL 8GB 128-Bit GDDR6 PCI Express 4.0 ATX Video Card, Special Edition",226.99,GPU
135,EVGA,"EVGA GeForce RTX 2060 SUPER SC ULTRA GAMING, 08G-P4-3067-KR, 8GB GDDR6, Dual HDB Fans, Metal Backplate","4,155.99",GPU
136,EVGA,"EVGA GeForce GTX 1660 Ti XC Black GAMING, 06G-P4-1261-KR, 6GB GDDR6, HDB Fan","4,505.21",GPU
137,ASRock,ASRock Phantom Gaming D Radeon RX 570 DirectX 12 RX570 4G 4GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready Video Card,188.99,GPU
138,GIGABYTE,GIGABYTE GeForce GTX 1050 Ti DirectX 12 GV-N105TD5-4GD 4GB 128-Bit GDDR5 PCI Express 3.0 x16 ATX Video Cards,"1,247.99",GPU
139,ASUS,ASUS Turbo GeForce RTX 2080 SUPER TURBO-RTX2080S-8G-EVO 8GB 256-Bit GDDR6 PCI Express 3.0 HDCP Ready SLI Support Video Card,"1,395.99",GPU
140,EVGA,"EVGA GeForce RTX 2080 Ti XC HYBRID GAMING, 11G-P4-2384-KR, 11GB GDDR6, HYBRID, RGB LED Logo, Metal Backplate","1,701.99",GPU
141,GIGABYTE,"GIGABYTE GeForce RTX 2080 Ti GAMING OC 11G Graphics Card, 3 x WINDFORCE Fans, 11GB 352-Bit GDDR6, GV-N208TGAMING OC-11GC Video Card","1,997.99",GPU
142,EVGA,"EVGA GeForce GTX 1660 Ti XC GAMING, 06G-P4-1263-KR, 6GB GDDR6, HDB Fan",415.99,GPU
143,EVGA,"EVGA GeForce GTX 1650 SC ULTRA GAMING, 04G-P4-1057-KR, 4GB GDDR5, Dual Fan, Metal Backplate",609.99,GPU
144,EVGA,"EVGA GeForce RTX 2060 GAMING, 06G-P4-2060-KR, 6GB GDDR6, HDB Fan",791.99,GPU
145,ASRock,ASRock Phantom Gaming D Radeon RX 570 DirectX 12 RX570 8G OC 8GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready Video Card,"2,644.99",GPU
146,Sapphire,"Sapphire PULSE Radeon RX 580 8GB GDDR5 PCI-E Dual HDMI / DVI-D / Dual DP OC w/ Backplate (UEFI), 100411P8GOCL",642.99,GPU
147,GIGABYTE,GIGABYTE GeForce RTX 2070 DirectX 12 GV-N2070WF2-8GD 8GB 256-Bit GDDR6 PCI Express 3.0 x16 ATX Video Card,849.99,GPU
148,ASUS,ASUS ROG Strix Radeon RX 570 O4G Gaming OC Edition GDDR5 DP HDMI DVI VR Ready AMD Graphics Card (ROG-STRIX-RX570-O4G-GAMING),169.99,GPU
149,GIGABYTE,"GIGABYTE Radeon RX 580 GAMING 8G (rev. 2.0) Graphics Card, PCIe 3.0, 8GB 256-Bit GDDR5, GV-RX580GAMING-8GD REV2.0 Video Card",604.99,GPU
150,GIGABYTE,GIGABYTE GeForce GT 710 DirectX 12 GV-N710D5-2GL 2GB 64-Bit DDR5 PCI Express 2.0 x8 Low Profile Video Card,605.99,GPU
151,GIGABYTE,GIGABYTE RTX 2080 TI 11GB GDDR6 GV-N208TWF3-11GC PCI Express 3.0 x16 Video Card,226.99,GPU
152,EVGA,"EVGA GeForce RTX 2080 Ti XC ULTRA GAMING, 11G-P4-2383-KR, 11GB GDDR6, Dual HDB Fans & RGB LED",350.99,GPU
153,MSI,MSI GeForce GT 710 DirectX 12 GT 710 1GD3H LPV1 1GB 64-Bit DDR3 PCI Express 2.0 x8 HDCP Ready Low Profile Video Card,"4,459.99",GPU
154,ASUS,ASUS TUF Gaming GeForce RTX 2060 OC Edition 6GB GDDR6 VR Ready HDMI 2.0b DP 1.4 Auto Extreme Graphics Card (TUF-RTX2060-O6G-GAMING),263.99,GPU
155,MSI,MSI Radeon RX 5700 DirectX 12 RX 5700 GAMING X 8GB 256-Bit GDDR6 PCI Express 4.0 HDCP Ready CrossFireX Support Video Card,680.99,GPU
156,EVGA,"EVGA GeForce RTX 2060 SUPER XC GAMING, 08G-P4-3162-KR, 8GB GDDR6, Dual HDB Fans, RGB LED, Metal Backplate",188.99,GPU
157,EVGA,"EVGA GeForce RTX 2070 SUPER GAMING, 08G-P4-3070-KR, 8GB GDDR6, RGB LED Logo",718.99,GPU
158,ASRock,ASRock Phantom Gaming Radeon RX 560 DirectX 12 RX560 4G 4GB 128-Bit GDDR5 PCI Express 3.0 x16 (Uses x8) HDCP Ready Video Card,147.99,GPU
159,MSI,MSI GeForce GTX 1050 Ti DirectX 12 GTX 1050 Ti GAMING X 4G 4GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready ATX Video Card,226.99,GPU
160,CORSAIR,CORSAIR Vengeance RGB Pro 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28...,340.99,GPU
161,Kingston,Kingston 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3L 1600 (PC3L 12800) Desktop Me...,"2,685.47",GPU
162,CORSAIR,CORSAIR Vengeance LPX 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600)...,"1,284.99",GPU
163,CORSAIR,CORSAIR Vengeance LPX 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 2560...,604.99,GPU
164,ASUS,ASUS AMD Radeon RX 5500 XT Overclocked O8G GDDR6 Dual Fan EVO Edition HDMI DisplayPort Gaming Graphics Card (DUAL-RX5500XT-O8G-EVO),753.99,GPU
165,GIGABYTE,GIGABYTE GeForce RTX 2080 SUPER DirectX 12 GV-N208STURBO-8GC 8GB 256-Bit GDDR6 PCI Express 3.0 x16 SLI Support ATX Video Card,"3,248.99",GPU
166,MSI,MSI GeForce GTX 1050 Ti DirectX 12 GTX 1050 Ti 4GT OC 4GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready ATX Video Card,605.99,GPU
167,MSI,MSI Radeon RX 5500 XT DirectX 12 RX 5500 XT GAMING X 8G 8GB 128-Bit GDDR6 PCI Express 4.0 HDCP Ready Video Card,791.99,GPU
168,ASUS,ASUS GeForce GT 710 1GB GDDR5 HDMI VGA DVI Graphics Card (GT710-SL-1GD5-BRK),"1,058.99",GPU
169,ASRock,ASRock Phantom Gaming X Radeon RX 580 DirectX 12 RX580 8G OC 8GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready Video Card,321.99,GPU
170,GIGABYTE,"GIGABYTE GeForce GTX 1050 Ti OC Low Profile 4GB Video Card, GBTGV-N105TOC-4GL","1,587.99",GPU
171,MSI,MSI GeForce GT 710 DirectX 12 GT 710 2GD3H LP 2GB 64-Bit DDR3 PCI Express 2.0 x16 HDCP Ready Low Profile Video Card,831.99,GPU
172,MSI,MSI GeForce GT 1030 DirectX 12 GT 1030 2GH LP OC 2GB 64-Bit GDDR5 PCI Express 3.0 x16 (uses x4) HDCP Ready Low Profile Video Card,,GPU
173,ASUS,ASUS Dual GeForce RTX 2080 Ti DirectX 12 DUAL-RTX2080TI-O11G 11GB 352-Bit GDDR6 PCI Express 3.0 HDCP Ready SLI Support Video Card,"2,680.99",GPU
174,MSI,MSI GeForce GT 730 DirectX 12 N730-2GD3V3 2GB 128-Bit DDR3 PCI Express 2.0 x16 HDCP Ready ATX Video Card,832.99,GPU
175,EVGA,"EVGA GeForce GTX 1060 SC GAMING, ACX 2.0 (Single Fan), 03G-P4-6162-KR, 3GB GDDR5, DX12 OSD Support (PXOC)","1,360.99",GPU
176,MSI,MSI GeForce GT 710 DirectX 12 GT 710 1GD3H LP 1GB 64-Bit DDR3 PCI Express 2.0 x16 HDCP Ready Low Profile Video Card,453.99,GPU
177,ASUS,ASUS ROG Strix GeForce GTX 1650 SUPER Advanced 4GB Edition GDDR6 HDMI 2.0 DP 1.4 Gaming Graphics Card (ROG-STRIX-GTX1650S-A4G-GAMING),"2,639.99",GPU
178,MSI,MSI GeForce 210 DirectX 10.1 N210-MD1G/D3 1GB 64-Bit DDR3 PCI Express 2.0 x16 HDCP Ready Low Profile Ready Video Card,"1,170.99",GPU
